PC1,PC2,Cluster
1.4088069037777828,-0.8693585450581308,0
0.5438285935729767,-1.2876345892846153,0
1.4865103633334433,0.8471450716394243,2
-0.5511368272096839,-0.6566715304584467,1
0.7889102202945806,-1.535235289170505,0
0.6419837925401599,-0.8802282977036295,0
-2.3664309505598253,-0.21203480682122539,1
1.0853474714324607,1.0955602023344655,2
1.3931066373571261,0.861285579736006,2
0.6107410279461831,0.6467615297933929,2
-0.3460585386443595,-0.6861019281618226,1
-2.1442650770707647,1.5320410240753197,3
1.1737645491082345,-0.8679304021316145,0
-2.315371576980934,1.7366688162643906,3
0.5549701165649052,0.21072827939395758,2
-1.4437621007706138,0.20589865810974342,3
0.6927367920967564,-0.02211664184531116,0
1.0644764896122443,-1.7548352493665493,0
0.5399684415291668,0.6474369331477705,2
2.344968515218229,-0.03000488687336665,2
-1.1528397527114076,-0.20328440131568373,1
-1.6433050445141937,0.22099456512630386,3
2.466140167548572,1.2783087800475357,2
-1.4352938290184047,-0.6668988553909369,1
0.41453407156653965,0.4293210419164405,2
2.5073871060057606,-1.5291518952001575,0
-1.1173453200780228,-0.013781951155135183,1
2.7016333592020314,-1.9520374542893077,0
1.9722961356383988,-0.028153841999125503,2
-1.187939352487285,-1.2937026187523575,1
-1.270217206728214,-0.43513890413683504,1
-1.7557516807092777,-1.305509161625924,1
-0.8469953075469662,-0.8732482811076133,1
1.5908612621628668,-0.43372016843752415,0
0.9276201987014981,0.005126989391840779,2
0.027016339884240098,1.2755606990088122,3
0.27456063193663593,1.3027892647762824,2
-1.3967329561697737,0.0015857107632643985,1
-1.6130155398508388,0.2066017720453134,3
-0.8711070116169023,0.4498203416024718,3
-0.6908771459664834,0.6384796883210694,3
1.1092971596328223,-0.6643707412111308,0
1.7009362931022598,-1.3213100618075944,0
-0.5760757275276648,0.21614738511506298,3
2.0546018770241217,-0.8722103510736363,0
-1.9513016031062962,-0.621711931531426,1
2.835483703790427,0.8543418067332994,2
-1.9639384453461464,0.86256476666846,3
-2.250139277301624,0.019899193322076788,1
-0.482119337600868,-1.515104501574069,1
0.7234368008597857,-2.3932542751384758,0
-1.5581314979852094,0.016618772914389065,1
1.651043772090119,0.6419412569030765,2
0.9575476048172796,0.6455518983292134,2
-0.874512658393868,0.2173954744252197,3
2.214770567649873,-0.2332754438513601,0
0.7707146203300378,-1.5489670590187516,0
1.1652488831566055,1.5170488787881289,2
1.0835698353181753,0.22295685417191355,2
1.5604168926766704,-0.652206301779889,0
1.3628443549496576,0.8761939173259157,2
-2.20235888073333,-0.6490629191434802,1
2.138150131731051,-1.294791399477034,0
-1.0880665789019779,-0.436185804658744,1
-1.0588113660096947,1.2946168712245458,3
2.0650448063971947,-0.8723998999617855,0
-0.9450458397825388,-0.6404665882591227,1
0.21706621173392862,-0.005557516925609563,0
-2.235433108337438,3.263181266303588,3
-2.226127987161827,1.1246000098302171,3
-1.7608940469580827,1.5018287697694679,3
0.09045820487461138,-1.2996133672557117,0
0.6291669226679347,1.0404176078586194,2
-0.47265734098962764,0.4480195620915272,3
0.7253649339485635,-1.7531051978209966,0
-2.294339104889054,-0.8524773305406388,1
-1.3911373474043551,-1.7433898308040783,1
-1.8515507851401698,0.003655437977524625,1
0.07641923756605751,-0.00514459591417293,0
0.5135944733380419,0.007137325284831268,0
-0.18413414986996232,-0.44027998214623904,0
0.33622594669816036,-1.3148250455581771,0
0.6153310602108172,-0.036119758661990645,0
0.3552630357984743,-1.9838249656949367,0
-2.3315507871840326,-0.6483884163887379,1
-1.573637933387048,-1.1024224721731497,1
-0.8173805410862482,0.47828068432630727,3
-1.0623308895849644,-2.1668214674327393,1
-0.001848882959754136,0.43150694535216433,3
1.7025379657702913,0.19103015533820147,2
-1.106903415449839,-1.7590804307198638,1
-1.2022357967492359,-1.9622590224325258,1
-0.5134489785070505,0.6662726623144386,3
0.8887307877347012,1.0819931665213158,2
-0.03581210874293547,0.8536498084937459,3
-0.8257140763437858,0.2172904378228046,3
-2.33818560458759,-1.0704292285199626,1
1.0619426035327395,-1.304453518171615,0
-0.186060321354453,-0.018197246940513626,3
-0.021586429658607756,1.52226294620149,3
2.872685700781918,-0.0041403759917980915,2
2.646129875516734,-1.093494234265451,0
-1.274920435116139,1.3098173742094619,3
0.5876327006024683,1.9414853185624095,2
-1.8125573499511443,-0.21454065196272107,1
1.7707393600773682,-0.885680916588022,0
1.7281995153858905,0.8457914886823659,2
0.8429716775908671,2.158281650335144,2
1.1881056071525442,0.19345351931592056,2
1.534791946570793,-0.21544134113211633,0
-0.9568825879735742,-1.7454365762884732,1
-1.3079127914850415,0.8738003064328945,3
-0.20979486052623852,-0.003959369378803251,3
0.5822071548312439,1.9134580144584905,2
1.3551538090163282,0.20750503675484955,2
-1.3732647641382298,0.8597818687875372,3
-1.8234842905784336,-2.817806223221596,1
-1.7061432890343147,-0.869445451923107,1
-1.646462901002907,-0.21537360178572065,1
-1.832367585644662,1.5305275006358197,3
-1.1504710816471393,-1.5549299885392625,1
-0.8479250891271366,0.6536298837565806,3
1.8777051491130001,0.0006804909382724365,2
-0.6110926893588653,-0.24869530528714848,1
-1.1959344613323373,0.8732855958092361,3
-2.3741923550504502,0.22427296466312077,3
-0.8147486231390788,-1.9354357975042453,1
0.6974595340801981,-1.08439000624746,0
0.9985823323034076,-0.43114465200554714,0
0.15972892936271046,-0.6597005845876724,0
-2.175735589000905,0.23764330244427614,3
1.0338195110133424,-0.4311579310016069,0
0.30326494728701064,0.21219675535554508,2
2.229609655791658,-0.24728229851948075,0
-2.3778558437525925,2.6237149535633213,3
1.7839606771594103,0.39473978137329824,2
1.533367813781993,0.4102122526299014,2
-0.029493425691815178,0.023967561419205037,0
-1.0035028149752843,-1.2947241558603684,1
0.5728525837059906,-1.5626362168342338,0
-0.8958365896883961,-0.232925300134242,1
-2.0658300193418504,-0.6639628084763052,1
0.645153558550932,1.0685920678110332,2
1.483941359510381,-1.0879143424266329,0
-1.3387076614550562,-1.9759161899282458,1
-1.8633740260918683,0.6439338614261885,3
-1.1488660346197974,-0.2318514685429185,1
-0.016047406975739212,-3.044187359629013,0
-0.1263621013572798,-0.8624154845245603,0
-2.2832753524680913,-0.8525684464072201,1
-1.8683448355622565,-0.19995279637917868,1
0.8990195766282912,1.0817192741353099,2
-0.5162935286007605,1.2780298298807617,3
1.6504263006925994,-0.4628005505388279,0
-1.6080449033121538,-0.011522197429307254,1
1.6368327772857958,0.23471052104916001,2
2.9655826321550918,0.19924208002931876,2
-1.0563207727575705,-0.014307082955220526,1
-1.2546890584061963,0.6269500394531788,3
1.1443116049599182,1.066142619963748,2
1.5610027269724465,-1.5249154770844564,0
0.8563920460116394,-1.9718007373234157,0
-2.3609068070848314,-0.21203670355184256,1
-1.4326841690361543,0.6276047675578009,3
-1.0713313925224053,0.6545536136208392,3
-1.326128733326035,-0.42059374146826006,1
-0.4309237088142189,1.2918936661593312,3
-1.6870299918514453,1.2975356959083606,3
-1.5781148348159333,-0.4337997350414132,1
-2.253996860892507,-1.9290284498515946,1
2.6780394680242563,-0.23553413707314508,0
-0.6044263847518857,-0.6421564150792063,1
-1.1461531187479046,0.028975147917602147,3
2.735727703567108,-0.250219991860071,0
-1.0709590263332536,0.23251925860084335,3
0.425558006079837,-1.3151235840861164,0
0.9134970677098883,-0.4308646134771013,0
1.7909804992489318,-1.0894469363508108,0
0.6353606541140452,-0.9087914233808863,0
-1.9509567125910683,-0.8825394555387636,1
1.6554660308571778,-0.041093387336948964,2
-0.9051771662485031,0.21764987016662782,3
-0.31231192598419266,-1.3121543576235135,1
-0.9802368796840562,-0.8728990164629604,1
-0.6471107113548054,-0.01590826722931689,3
-0.1396182372585179,-0.22228420083112593,0
-1.4011173023427235,0.4379074587901978,3
-1.9704995035972441,0.032852219866677974,1
0.09368742880716306,-0.4699175357302333,0
1.7514979748204615,0.4234241671599828,2
0.6078383481773963,-0.2401019559687566,0
1.4221105604279791,0.6568811901063204,2
-1.7223023202146448,-0.21499016543365873,1
-2.2014069639142675,-0.43092346375012963,1
-1.4973799918079949,-1.0884555844756403,1
1.799866977337221,0.17661968024667332,2
2.3243120384450116,1.715299345505842,2
-1.6724805656833208,0.002814157024858699,1
0.29815671858202103,-0.8643474699079479,0
0.5921109150887585,0.41443265126539375,2
0.7327162230574484,0.646720677922491,2
1.7269783723386662,-0.24467776714177436,0
2.53844988495057,1.0740195233335392,2
3.2053289923725075,-0.9069303955060104,0
-2.167745368707392,0.6738803775043314,3
1.7725323729633191,-0.027489508759639417,2
-2.3319852563011367,0.8784701302177734,3
0.08890054944030215,0.2271241596121056,2
-2.217548989679219,0.8495222180601856,3
-1.7338439695645878,0.657648487299938,3
2.547145931040369,-1.5577553265287836,0
2.2770022413977737,-0.8737333965120933,0
-0.2393361453086634,0.8832359836418988,3
2.835681968386504,2.162997467541924,2
0.1076123493274469,0.21306873014014832,2
0.6940488238044756,0.6752406239152784,2
0.6251949060222485,0.007035638457195069,0
0.1651647488175337,-0.005579263258761914,0
0.7184999031813666,-0.22628073583665362,0
-1.460655317900815,-1.306790265711162,1
1.7908871778803332,0.20542932998712526,2
-2.1685269129249902,1.7360006101366936,3
0.868219711494817,-0.44493170574719226,0
1.647586298573689,1.9222562872985218,2
1.6290385845204463,-1.0887793557383159,0
-1.8234406111551038,-0.21444672331805137,1
-2.202587869249497,0.6597103306375058,3
-0.39463378253552484,1.0879144238115654,3
-0.811275067291556,1.0752211456901224,3
-0.9333268452152559,-0.8871786871167393,1
-1.0670157355252514,-1.1045209482745875,1
2.0009882817451983,1.7312780480363865,2
-0.7150519584934559,0.40609982001366673,3
-1.8768141088075487,0.44012223266053085,3
0.7557811956099214,0.23866323073565854,2
-0.025106241381912395,-1.5317150965550683,0
-0.5274889548818195,-1.3110202304134595,1
2.2750839616943686,0.18863265478171184,2
-0.36709066328919326,0.4187990591337933,3
1.1389043941634625,-1.5512396903604941,0
-1.7370147766527797,0.4537879656831659,3
-0.572940794760538,1.3209981381289095,3
-0.6504077398679792,-1.0782479317258467,1
-2.1917407403005225,0.6455149799270143,3
-0.08625306720409794,0.6356919821618428,3
1.7171928792273616,-0.8709191319779318,0
2.1205029648596074,-0.6543734429867,0
-1.0217532076109663,-1.5553999273603227,1
1.9021879752993167,-1.7725654034478813,0
0.7271995934839555,0.8504742760088486,2
-2.160758339364029,0.20909057815235574,3
-0.21011657788887472,-0.8907115847310809,0
-0.19555733427159158,-0.45416749530533945,0
-1.9903246751867398,1.3133226556689548,3
-0.04546239127052695,0.6357751578197508,3
-1.0352405458979685,-0.6543596553915432,1
-0.5880914072766239,0.6381497667840125,3
2.2252287197542713,0.42127264237956147,2
-0.9755625177189642,-0.4365326560782625,1
-1.4587284871910533,0.6848913237744365,3
2.2180505962468238,-0.0006202733937965567,2
-0.23529934533550317,0.20033883521679363,3
2.3993026258601082,1.0604234054007113,2
-0.8008502597768448,0.42095661557660674,3
0.4198917150075332,-0.03498050532331538,0
1.0083283602452795,1.7212110824162603,2
-0.42414322641201124,-0.0172297789081204,3
-1.1568529749124234,-0.21773537024362877,1
-1.1590482201108732,-0.653628652164084,1
0.24499462636811775,-1.0963635981914357,0
-1.6453933209504723,-0.8553597970965476,1
0.7630341999315209,1.5045424059526364,2
1.8707371084610274,-1.08982498543873,0
1.0540234843671699,0.4413995373512443,2
0.3120894234526797,-1.7368080983310565,0
0.31763422053790064,-0.41414682843645684,0
0.11828868989713318,-0.6739843434469024,0
0.011294815576148315,-0.004835081686580507,0
-1.7031323723694827,0.24965806072880783,3
0.005570785722175999,-0.6450100739544412,0
1.9981488459023462,-0.9009375043337824,0
1.802742006818803,-0.4494050570027504,0
0.7380039919090433,-0.4442799045724392,0
-0.261258666241161,-2.606790867792417,0
1.225536616561344,-0.6789983329345542,0
-2.16438615809262,0.0052630618363143575,1
0.08764166389636714,-0.019351174959184578,0
-1.5316311114207448,-0.43404225415526587,1
-0.5630464316095075,0.8702946308687056,3
1.8742274635208616,0.8451385245361464,2
0.47408754855960467,-0.2536187541305789,0
-0.5204681693084442,0.8418699263312309,3
-0.4776641246481541,-0.23496658800794823,1
1.5836671322817237,-0.6663604386467648,0
-1.5209121103440475,0.01636905624558854,1
-0.9560197260539576,0.013891495474374653,3
-0.6469076026368228,-1.0925175101469924,1
0.3950816489970965,-2.4056419983714536,0
1.591958987996841,0.0026518744807606785,2
0.17361916370336536,1.507539371211418,2
-0.45704101968899324,-0.2062140996256487,3
1.930420500375838,0.8443394292267724,2
-0.14189907560596213,-0.4401589066007917,0
1.8681092929181387,-0.21716520130782938,0
0.5424523835848144,0.22505901847738,2
-0.9025125021113153,0.013758500983956366,3
1.7224493305950024,1.7328449419656267,2
2.368386773894811,-0.23410102323978832,0
0.2771936953976705,-0.6746410630913007,0
0.1460556728508705,-0.8780249371802662,0
1.3559841619329305,-1.0584651081217051,0
0.54528004308804,1.5055288494635883,2
0.23143050702165024,0.2268414988319323,2
-0.958480459883586,-0.43657481841849377,1
0.6141883171811484,-1.0985635206730173,0
-0.2883248104995644,-0.8759949791348074,1
-0.02415544884042281,0.2133654860892511,3
-1.903518231730001,1.327050127694276,3
0.9761382760185356,-0.6776833001054634,0
0.34625151359326367,-0.23873259078417391,0
0.34030392941621246,0.21178463131676847,2
0.3646670453892427,-1.082499916817485,0
-1.9715566155307112,0.01863172223018569,1
0.13016408537460974,0.22726199981865583,2
-0.5473177108417756,0.8562052923783329,3
0.537531173036166,1.0694807821375922,2
1.5994460506513104,-1.3204213589027785,0
-0.9488785769195642,1.5121953954907326,3
1.281950277414976,0.8332330883471688,2
1.6418469119871677,-0.4489332545456466,0
-0.3275406608692391,-0.20703910456845315,3
2.9451464270392163,1.0719246256387085,2
-1.8972449921708263,-0.6646498450462132,1
-0.9175614308628228,1.5547236101933968,3
0.9095313894466527,1.2857009445651653,2
-0.3730586907359059,-0.46793236175150554,1
-0.5244224329390678,0.43382620617016837,3
2.1329788731377834,-0.4793254427476177,0
-1.2368080570456477,-1.962268340601639,1
-2.094520119496003,0.4553341813759076,3
-0.46974006128919626,-0.22023161765701638,1
0.17440060969599264,-0.20936288585662063,0
-1.2981252165388188,-1.08938723708769,1
-1.3761665206043077,-0.44873447163818264,1
-2.1054110629637948,0.6308220555545264,3
-1.936969509510278,1.5167597432097937,3
-0.3739194317251906,-1.951969150628173,1
1.7577986182301013,0.4381937832095702,2
1.623130093350822,0.43872650693191334,2
1.1867344143244614,-0.4316947842731203,0
2.0130767696251888,0.8442317315671848,2
-1.0346304754770583,-1.0905653057816,1
-0.08565536553395192,-0.2222784682673106,0
-2.409616498944702,0.00632540304955361,1
-0.32954743012084087,2.3533254139147988,3
-1.6107067221221616,1.0647972827502474,3
-0.3879973503698384,-0.017159253613020523,3
1.252077273726262,0.6438667328036931,2
1.85903814807694,1.0772655258209052,2
-2.3250017958095204,0.2240280741819752,3
1.6605882076282226,0.19151417186730887,2
-2.0613141892808375,0.4409235195871509,3
-2.0959122065954645,0.659247771791021,3
-0.4896735965812136,-0.002322277479131521,3
0.20028905559941804,-1.94014915808893,0
-0.34372969081248284,0.8839782445349729,3
-0.20711407523943057,0.010938589340989817,3
0.026375457768740524,-0.6592115989678106,0
-1.7571778578131423,-1.727443573274513,1
-1.6102990940576785,0.6713469323669056,3
1.2509169108639626,-0.8832088012290175,0
2.2531512311115898,-0.6841303248964336,0
-1.6159054416224348,-1.2918720728130368,1
1.29418511020282,0.41161065872175,2
-0.6815843731241358,-0.8742095242160195,1
-1.2955063525318955,2.4006312026849805,3
-1.5381892723513908,0.8463534108348739,3
1.8308757017913853,1.0771499096365795,2
1.8640920744353853,2.3569377768473676,2
2.0826279707492286,-1.1052586215490081,0
-0.2658509788061675,-0.19320388485331577,3
1.7542124068955771,-0.434720468628411,0
1.9155987659057752,-0.6677367359731731,0
-0.8478549500679013,1.0755605912391828,3
1.7838378325986282,-0.8711793698947209,0
-1.0181831934359884,0.8724953008724948,3
0.3001028973497794,1.0704935897336394,2
-0.26323388311279033,0.6506761003266214,3
0.15298695110296312,-0.223784946583861,0
-1.9693296565712552,0.440622816639812,3
-1.2590663851887076,0.4230453459157413,3
-0.3421218763238936,-0.22121441825699303,3
-2.1694360282689886,-0.6491691176123586,1
-0.8968131063011784,1.5263248435154442,3
-1.0552618749858245,-0.46459500231574147,1
0.8316841267455212,2.3913147319116637,2
0.5328726650950478,-1.7665705720569642,0
-2.2421969382134197,-1.113593733753424,1
1.2187155150888893,1.0945755790482437,2
0.9611072818182064,-0.1990000106993989,0
-2.2647757247814884,1.3001193515760259,3
-0.9992388284968063,0.21793724778550408,3
0.47968688572123913,0.6474461549542525,2
-0.736328348893438,-0.43786406050311005,1
1.9911962614095893,2.3571741892040015,2
-0.09208769848688261,0.44629664813676956,3
0.8995850632145259,0.19496718123850676,2
0.98763308644726,0.4270406651699869,2
0.0018592388565163355,-1.7214602196947382,0
-2.2779503196847815,0.1953103175442223,3
1.2825408135029475,-0.4328215405233754,0
0.5277430826720041,0.9083708150031669,2
0.2744152265580042,2.8152964269604857,2
2.7955169846671035,-0.6582021159872004,0
-0.4441832134646208,-0.6428282618422184,1
-0.15834651211828485,1.726841651763729,3
-1.064314213917439,0.2183963699578243,3
-0.943687984803741,0.43578812488807006,3
0.4684269489019889,-0.0066231294603477445,0
0.8179454705889535,0.1952149700951629,2
2.219262431220808,1.0895701945494862,2
-2.2699001725456673,0.19534616975696484,3
0.8276245111303685,0.645776767498857,2
1.7359489094646359,-1.0893268048819658,0
-2.0085812414371746,0.23682778368172627,3
-0.8676273761311069,-0.6551757541792816,1
-2.164249468211156,0.44148266884656084,3
2.115251457908299,-5.3942672703978425e-05,2
-2.1487291082660196,2.214867001505111,3
-0.6919588189816143,-0.655946221055011,1
-2.29571231235547,0.4277336355661901,3
-1.7799396533040137,-0.010883225853286757,1
0.46552276060460845,-0.8792956864095313,0
0.2288520175622499,0.45893262596850476,2
0.3194583708352987,0.8807207384973463,2
-0.009156854356844152,-1.095481254853456,0
-1.6807815614432828,0.01730267086935935,1
0.4019492444630808,0.022118880965075034,0
2.4376638372057675,1.2782463902246455,2
-0.821432457348269,0.6534466675767931,3
0.5263886227944592,-1.9558127059787502,0
-0.3650484244960391,-3.042541923033579,1
0.4051349035882669,-0.8932574242268896,0
1.578581198021186,0.19219454391852034,2
-1.8634719429081357,-1.7411887895390796,1
0.9097073520836093,1.313792331261441,2
-0.9016215156464511,0.8862175297619783,3
-2.1877338545774347,0.01959839653927539,1
1.4932353637900606,1.0788517280127352,2
0.9987837626043281,-0.43091396046271824,0
0.42670261080724453,-0.45731446073180543,0
0.9634364793215724,1.09592419817695,2
0.4619304844382047,-0.4431223150880124,0
0.20315094042095824,0.4448453751946842,2
0.5285441776135346,0.8796048996017172,2
1.4642852885219302,-0.6942822207352786,0
-0.922957772240861,-0.6691534782509683,1
0.8229606794211387,0.23802087161876384,2
0.9262697669093796,-0.4308598053301045,0
0.9395424889110424,-0.6490877100189524,0
2.488528590676845,0.8703248391419931,2
3.192868900767906,1.2885068274109563,2
1.4174119855265752,-0.6513431870805626,0
2.2695435532089334,-0.6839638356116536,0
-1.301175059485876,-0.420700868314396,1
-1.338785689572064,-0.012979801132361565,1
-0.15958295810272247,-0.22189974330569373,0
-1.8208444684317489,0.20752173310791044,3
-0.5566473567224299,-0.19168225923314017,1
0.1205452461636709,0.008850582061450283,0
-0.7179986496089317,0.6529465183237393,3
0.25112996323840175,-0.878513365421466,0
-0.0064413376994835415,1.057536120592379,3
-2.189526446132919,-1.0853468299711562,1
0.49759495018108385,-0.02116284775606324,0
1.1092986636410127,-0.00954252378695759,2
1.7670777393814172,0.43760407925784367,2
-2.246300470758374,1.32853772872209,3
-0.4251650778318037,-1.5154414780912415,1
-2.199648502766314,1.110285651816902,3
1.1367122498811841,-0.4316802863018803,0
0.136787750221494,0.22690126349311104,2
1.4836881719440065,-0.22931545945859716,0
0.7472509773055349,0.19580374593224556,2
0.04431119675086797,0.41694593984648276,3
0.27415999016068227,1.5494932755334418,2
0.7612331871799162,-0.22624648716378346,0
-2.355601053374884,0.006109743422259013,1
1.5386044418008995,-0.43415821365167656,0
-0.9362575101888722,0.4356550755645947,3
0.10818783011212074,1.3038143673702332,2
1.2082377102180109,-0.43233032338692395,0
1.4724330722843522,-0.43371125202026645,0
0.3746681409342318,-0.4426209631500038,0
1.6556652732051567,-0.24476421204248155,0
1.6197233229501402,-0.2301732741759824,0
0.49493915139041605,-1.0832207635049036,0
0.17005191432975825,0.649028529288311,2
0.5094737434341574,0.007129679634519796,0
0.4891582855824815,-2.1882604701308352,0
-0.6836978686117104,1.7576942615795268,3
-1.9312890858990401,0.64430719717627,3
-1.6743587225091192,-0.8553328282610377,1
-2.0885907730964717,0.6734535220051092,3
0.693742478203726,0.21043309070645067,2
1.8124706288632426,-1.0895406448097578,0
-1.3646592201664662,0.0015940407222740215,1
2.055144192143863,-1.745131453088193,0
-0.2852981889523109,0.6366373028092057,3
-1.7726467065511795,-1.0729927807795692,1
-1.805182074802441,-0.010763100226620234,1
0.49562977188358526,-0.4435658239519926,0
-1.3398362902938354,1.3102401903628045,3
-1.9523008316369455,-0.8398089750020744,1
0.45315638093259875,-1.0833400610117294,0
-1.1914262799928406,-0.21742712917884438,1
-0.3589863958779954,-0.4395109895390325,1
2.302648109053342,0.21697770027654215,2
0.7567289848108736,1.3006560177965854,2
0.2930645559281223,-0.41384587045838916,0
-1.6504108893056455,-0.6515026359652152,1
1.6146281375704445,-0.6807490215809515,0
-1.7701256422396694,0.6720120599751244,3
0.7573678553348334,-1.0987231254614434,0
-2.136183048787065,0.6737039943685043,3
1.0518926331873861,1.720995309873495,2
-0.09897862626204908,1.0862093409954392,3
-0.09332516649289588,-0.22240326524266676,0
-1.715471795883531,0.0031553768490616006,1
1.4725902054259836,-0.2436416949418575,0
1.2140492344985325,-0.44665769906381736,0
1.054794060341012,0.6587503447701446,2
0.582853005165826,-0.8942984172266601,0
-0.19058418335078733,-0.6725336656495744,0
-0.6807098730131086,1.2934579664568557,3
2.5869685539759195,-0.6855310667338329,0
1.443081630243053,-0.22951973175500678,0
-0.36452610305345406,0.6516293803828674,3
-0.9612163743437584,0.014097938098015904,3
1.5905977328005403,1.9652702265506359,2
0.3662050700056838,0.21179009346767239,2
0.9492973870352385,0.41364198901677723,2
0.49858435995486033,2.3925006497685666,2
-1.1406644079044708,-1.962707605447506,1
-0.41724264725405713,-0.42483953849396344,1
-1.6865230624237666,1.326026908264846,3
1.2662116403147377,2.1705239904958464,2
1.0876550191762313,-0.6641831240955651,0
-0.5884812139332449,-1.9368146697651765,1
2.160131440037305,1.7160587453736245,2
-0.025388852883258824,-1.7494623140530674,0
-0.38573354983685576,0.21496453799917148,3
-0.056144665229701296,-1.3130362082841591,0
-1.4551577566817353,0.4382216767499707,3
-2.3884179061755746,0.23862607118598947,3
-0.2651670347862879,-1.311947209926387,0
-1.909240986264846,0.22213339542310898,3
-1.8801805200779234,0.4259198590908009,3
-1.5094222626891936,0.2205203639182052,3
-2.3709657026140607,2.8133083288671306,3
1.956211250037023,0.8302936835399195,2
-0.17952490038483507,-1.1086411991836016,0
0.2582893755241051,0.19811194817730327,2
-1.7627137884611386,0.20718727792851419,3
2.0479841059819353,-1.1333678900595727,0
-0.6098645353081517,-0.4238302397347135,1
-0.7347026349221242,0.44915781424488316,3
-0.4197279433085823,-0.4247577467043274,1
-1.4453477249172608,0.002019269127054322,1
-0.055609980913891424,0.21351066000362715,3
1.1268429708554168,0.20857039951015655,2
1.7378032315676426,-1.7294314834084883,0
-1.1716661932755819,0.43682072251641996,3
0.5834703813281202,1.3159787535218903,2
0.026043252244441786,-0.4412030502826726,0
0.9373066627495135,0.19546592578174302,2
